Country Name;Indicator Name;Indicator Code;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013
Europe & Central Asia;Pupil-teacher ratio in primary education (headcount basis);SE.PRM.ENRL.TC.ZS;16.9591503143311;16.538080215454098;16.2132205963135;16.0262699127197;15.922499656677198;15.8052396774292;15.547849655151401;15.385749816894501;15.0467796325684;14.9308204650879;14.8075103759766;14.706040382385302;14.633159637451199;14.7914600372314;14.8201904296875
Europe & Central Asia;Pupil-teacher ratio in tertiary education (headcount basis);UIS.PTRHC.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia;Teachers in lower secondary education, both sexes (number);UIS.T.2;4211961.0;4219506.0;4315272.0;4291039.0;4196316.5;4050985.5;3942031.75;3909044.25;3887818.5;3854466.5;3816951.5;3761924.5;3724178.25;3648077.0;3698199.5
Europe & Central Asia;Teachers in primary education, both sexes (number);SE.PRM.TCHR;3311149.5;3310169.0;3313498.25;3296430.0;3248711.25;3308406.25;3279786.75;3254363.75;3289846.75;3287752.75;3281468.0;3300973.5;3327067.5;3300211.5;3297691.5
Europe & Central Asia;Teachers in secondary education, both sexes (number);SE.SEC.TCHR;7082617.5;7178881.5;7263164.0;7236635.5;7197313.0;7056617.0;7031899.0;6979053.5;6952379.0;6842151.0;6763715.5;6679073.5;6599155.0;6501157.5;6700810.5
Europe & Central Asia;Teachers in tertiary education programmes, both sexes (number);SE.TER.TCHR;1957208.0;2074316.5;2168988.0;2258413.0;2362858.5;2457071.25;2530410.75;2599365.5;2630300.0;2680379.5;2687307.75;2695915.75;2674932.0;2633510.25;2601102.0
Europe & Central Asia;Teachers in upper secondary education, both sexes (number);UIS.T.3;2870656.5;2959375.5;2947892.25;2945596.5;3000996.25;3005631.75;3089867.5;3070009.25;3064560.5;2987684.25;2946763.75;2917149.0;2874976.5;2853080.25;3002611.25
Europe & Central Asia;Unemployment, female (% of female labor force);SL.UEM.TOTL.FE.ZS;11.0652974995115;10.387773561174;9.482085626122439;9.3082963334664;9.295849416381909;9.365385824731641;9.056486740198231;8.457872997334519;7.47738323692513;7.306575262102821;8.6886721273837;8.86873349147389;8.7781430979872;9.005029808128329;9.21662347166742
Europe & Central Asia;Unemployment, male (% of male labor force);SL.UEM.TOTL.MA.ZS;9.77567128465128;9.00475274232573;8.5796230123663;8.72053417164448;8.842240919827539;8.8541178909081;8.40490351148266;7.88408863346974;7.07860415936228;7.09907435562971;9.27322897936908;9.2819549192584;8.90048971606958;9.120069790949731;9.3515318340435
Europe & Central Asia;Unemployment, total (% of total labor force);SL.UEM.TOTL.ZS;10.3260479849844;9.60520429057208;8.988694540851789;8.988005523532449;9.05182786474429;9.080891137355401;8.68934176601064;8.14396396914747;7.2807674835526;7.18411343101157;9.00244818631989;9.08871128275678;8.85047178788514;9.07300015320666;9.2915561843648
Europe & Central Asia;Youth illiterate population, 15-24 years, both sexes (number);UIS.LP.AG15T24;0.0;0.0;0.0;0.0;0.0;0.0;341843.0;341843.0;341843.0;341843.0;341843.0;341843.0;341843.0;341843.0;341843.0
Europe & Central Asia;Youth literacy rate, population 15-24 years, both sexes (%);SE.ADT.1524.LT.ZS;99.27359008789058;99.27359008789058;99.27359008789058;99.27359008789058;99.27359008789058;99.27359008789058;99.7114486694336;99.7114486694336;99.7114486694336;99.7114486694336;99.7114486694336;99.7114486694336;99.7114486694336;99.7114486694336;99.7114486694336
Europe & Central Asia (excluding high income);All staff compensation as % of total expenditure in lower secondary public institutions (%);UIS.XSPENDP.2.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);All staff compensation as % of total expenditure in primary public institutions (%);UIS.XSPENDP.1.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);All staff compensation as % of total expenditure in public institutions (%);UIS.XSPENDP.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);All staff compensation as % of total expenditure in secondary public institutions (%);UIS.XSPENDP.23.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);All staff compensation as % of total expenditure in tertiary public institutions (%);UIS.XSPENDP.56.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);All staff compensation as % of total expenditure in upper secondary public institutions (%);UIS.XSPENDP.3.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Capital expenditure as % of total expenditure in lower secondary public institutions (%);UIS.XSPENDP.2.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Capital expenditure as % of total expenditure in primary public institutions (%);UIS.XSPENDP.1.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Capital expenditure as % of total expenditure in public institutions (%);UIS.XSPENDP.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Capital expenditure as % of total expenditure in secondary public institutions (%);UIS.XSPENDP.23.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Capital expenditure as % of total expenditure in tertiary public institutions (%);UIS.XSPENDP.56.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Capital expenditure as % of total expenditure in upper-secondary public institutions (%);UIS.XSPENDP.3.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Current expenditure other than staff compensation as % of total expenditure in lower secondary public institutions (%);UIS.XSPENDP.2.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Current expenditure other than staff compensation as % of total expenditure in primary public institutions (%);UIS.XSPENDP.1.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Current expenditure other than staff compensation as % of total expenditure in public institutions (%);UIS.XSPENDP.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Current expenditure other than staff compensation as % of total expenditure in secondary public institutions (%);UIS.XSPENDP.23.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Current expenditure other than staff compensation as % of total expenditure in tertiary public institutions (%);UIS.XSPENDP.56.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Current expenditure other than staff compensation as % of total expenditure in upper secondary public institutions (%);UIS.XSPENDP.3.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Elderly illiterate population, 65+ years, both sexes (number);UIS.LP.AG65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Elderly literacy rate, population 65+ years, both sexes (%);UIS.LR.AG65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Enrolment in lower secondary education, both sexes (number);UIS.E.2;28862694.0;29214126.0;29835458.0;29166212.0;27971016.0;26481872.0;25038802.0;24223656.0;23565910.0;22951876.0;22358290.0;21990458.0;21447542.0;20943440.0;22383234.0
Europe & Central Asia (excluding high income);Enrolment in lower secondary education, private institutions, both sexes (number);UIS.E.2.PR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Enrolment in lower secondary education, public institutions, both sexes (number);UIS.E.2.PU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Enrolment in primary education, both sexes (number);SE.PRM.ENRL;25703088.0;24664966.0;24070582.0;23659016.0;22934606.0;23648574.0;22482528.0;21837604.0;21397256.0;21066338.0;20782668.0;20862208.0;21019176.0;21075924.0;20788576.0
Europe & Central Asia (excluding high income);Enrolment in primary education, private institutions, both sexes (number);UIS.E.1.PR;122362.375;133757.734375;149620.765625;162648.234375;171302.4375;191345.53125;202110.359375;221816.578125;236233.28125;247857.21875;253231.046875;262719.90625;279222.75;288042.1875;294423.09375
Europe & Central Asia (excluding high income);Enrolment in primary education, public institutions, both sexes (number);UIS.E.1.PU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Enrolment in secondary education, both sexes (number);SE.SEC.ENRL;41785336.0;42323176.0;43239880.0;43273840.0;42880240.0;41152348.0;39446812.0;38544780.0;37608244.0;36287684.0;35638060.0;35271832.0;34957624.0;34299404.0;36687988.0
Europe & Central Asia (excluding high income);Enrolment in secondary education, private institutions, both sexes (number);UIS.E.23.PR;0.0;0.0;0.0;526896.4375;549102.9375;566761.1875;571262.0625;607673.4375;624848.8125;635476.375;666973.125;691836.875;715781.4375;712932.8125;807217.3125
Europe & Central Asia (excluding high income);Enrolment in secondary education, public institutions, both sexes (number);UIS.E.23.PU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Enrolment in tertiary education, all programmes, both sexes (number);SE.TER.ENRL;11720239.0;12674493.0;13934621.0;15179277.0;16443369.0;16897408.0;17736308.0;18561374.0;19128692.0;19463992.0;19679412.0;19756732.0;19473514.0;19043116.0;18906682.0
Europe & Central Asia (excluding high income);Enrolment in tertiary education, ISCED 5 programmes, both sexes (number);UIS.E.5.B;3391767.0;3554120.25;3757192.5;3931021.0;4202311.5;3718085.5;3580099.25;3590153.5;3545921.0;3480513.75;3398358.0;3433627.75;3382650.25;3450372.25;3882013.25
Europe & Central Asia (excluding high income);Enrolment in tertiary education, ISCED 8 programmes, both sexes (number);UIS.E.8;171363.78125;180691.28125;190792.734375;204673.140625;243223.4375;247765.90625;257278.609375;261846.921875;272309.625;276193.71875;278622.90625;299399.3125;303249.28125;310765.53125;328320.875
Europe & Central Asia (excluding high income);Enrolment in upper secondary education, both sexes (number);UIS.E.3;12922643.0;13109050.0;13404422.0;14107629.0;14909223.0;14670478.0;14408009.0;14321123.0;14042335.0;13335809.0;13279772.0;13281374.0;13510083.0;13355967.0;14304755.0
Europe & Central Asia (excluding high income);Enrolment in upper secondary education, private institutions, both sexes (number);UIS.E.3.PR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Enrolment in upper secondary education, public institutions, both sexes (number);UIS.E.3.PU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Expenditure on education as % of total government expenditure (%);SE.XPD.TOTL.GB.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Illiterate population, 25-64 years, both sexes (number);UIS.ILLPOP.AG25T64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Internet users (per 100 people);IT.NET.USER.P2;1.1420240518140299;2.02351500980652;2.97725410402823;5.15537298470128;7.48384545516359;10.9761769765591;12.711557317523699;15.270499280988199;20.621899794496898;24.1292484232203;27.7395545087855;35.884480701960605;40.7872027807421;48.7039417205927;52.870309015374204
Europe & Central Asia (excluding high income);Labor force, total;SL.TLF.TOTL.IN;179817399.0;179820651.0;178723359.0;179091190.0;178938902.0;179993464.0;181242651.0;182231765.0;184093106.0;185790861.0;187162899.0;188868241.0;190745650.0;191520497.0;192929251.0
Europe & Central Asia (excluding high income);Literacy rate, population 25-64 years, both sexes (%);UIS.LR.AG25T64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Mortality rate, under-5 (per 1,000);SH.DYN.MORT;38.4;36.3;34.2;32.1;30.1;28.3;26.5;25.0;23.5;22.1;20.9;19.7;18.7;17.7;16.8
Europe & Central Asia (excluding high income);Population growth (annual %);SP.POP.GROW;0.0183652849072473;0.00303345547038703;-0.0498141490068491;-0.0785761831733254;0.0368364761462061;0.0868642015428946;0.101870726711923;0.136322915571085;0.17144511769104998;0.262203537926425;0.43374666777025106;0.49760388713014;0.508403467836487;0.5387210196238211;0.593578590348258
Europe & Central Asia (excluding high income);Prevalence of HIV, total (% of population ages 15-49);SH.DYN.AIDS.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Pupil-teacher ratio in lower secondary education (headcount basis);UIS.PTRHC.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5877199172974
Europe & Central Asia (excluding high income);Pupil-teacher ratio in primary education (headcount basis);SE.PRM.ENRL.TC.ZS;20.7805805206299;20.412790298461896;20.0706405639648;19.8188095092773;19.5412101745605;19.0590991973877;18.9877700805664;18.713550567627;18.2954006195068;18.0725193023682;18.055139541626;18.2051696777344;18.0184001922607;18.0648803710938;18.122959136962898
Europe & Central Asia (excluding high income);Pupil-teacher ratio in tertiary education (headcount basis);UIS.PTRHC.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe & Central Asia (excluding high income);Teachers in lower secondary education, both sexes (number);UIS.T.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1931633.375
Europe & Central Asia (excluding high income);Teachers in primary education, both sexes (number);SE.PRM.TCHR;1236880.0;1208309.625;1199293.5;1193765.75;1173653.25;1240802.5;1184053.125;1166941.0;1169542.625;1165656.0;1151066.875;1145949.625;1166539.625;1166679.75;1147085.375
Europe & Central Asia (excluding high income);Teachers in secondary education, both sexes (number);SE.SEC.TCHR;3627556.25;3648852.25;3678423.0;3649105.25;3595133.25;3458437.0;3315311.25;3311950.25;3284212.5;3214242.5;3177723.25;3106134.5;3067616.5;3037992.0;3110077.0
Europe & Central Asia (excluding high income);Teachers in tertiary education programmes, both sexes (number);SE.TER.TCHR;910889.75;992391.8125;1033597.4375;1083499.0;1115762.25;1150074.75;1191918.125;1236405.375;1262989.0;1294134.75;1269432.0;1256226.125;1227556.625;1182401.375;1155803.875
Europe & Central Asia (excluding high income);Teachers in upper secondary education, both sexes (number);UIS.T.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1178443.75
Europe & Central Asia (excluding high income);Unemployment, female (% of female labor force);SL.UEM.TOTL.FE.ZS;11.1575366881516;10.2026314593543;9.4296020949988;8.942036116344019;8.81799400510021;8.726052113853331;8.29476429691314;7.896166132645191;7.08366482741027;7.083684150808231;8.50679874074771;8.09818113550836;7.6798337233586595;7.18156081486102;7.20667310570003
Europe & Central Asia (excluding high income);Unemployment, male (% of male labor force);SL.UEM.TOTL.MA.ZS;11.2803330118686;10.2322905742383;9.9413187164269;9.643991478102901;9.513333013310538;9.3006416086958;8.66709793367181;8.46840930850144;7.8801134196344504;7.845058005592049;9.75921695927221;9.02280027424163;8.329488889321329;7.73695912634222;7.788599167717139
Europe & Central Asia (excluding high income);Unemployment, total (% of total labor force);SL.UEM.TOTL.ZS;11.1935465941274;10.2130635537985;9.73329825587416;9.34878238029684;9.2014790156785;9.05734007599866;8.49729048510478;8.222280915807719;7.52402443154016;7.48770807904662;9.190867655066212;8.59253893925096;8.0500589155639;7.499945519192471;7.53919479601655
Europe & Central Asia (excluding high income);Youth illiterate population, 15-24 years, both sexes (number);UIS.LP.AG15T24;774972.0;774972.0;774972.0;774972.0;774972.0;774972.0;236076.0;236076.0;236076.0;236076.0;236076.0;236076.0;236076.0;236076.0;236076.0
Europe & Central Asia (excluding high income);Youth literacy rate, population 15-24 years, both sexes (%);SE.ADT.1524.LT.ZS;98.83096313476558;98.83096313476558;98.83096313476558;98.83096313476558;98.83096313476558;98.83096313476558;99.6261138916016;99.6261138916016;99.6261138916016;99.6261138916016;99.6261138916016;99.6261138916016;99.6261138916016;99.6261138916016;99.6261138916016
European Union;All staff compensation as % of total expenditure in lower secondary public institutions (%);UIS.XSPENDP.2.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;All staff compensation as % of total expenditure in primary public institutions (%);UIS.XSPENDP.1.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;All staff compensation as % of total expenditure in public institutions (%);UIS.XSPENDP.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;All staff compensation as % of total expenditure in secondary public institutions (%);UIS.XSPENDP.23.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;All staff compensation as % of total expenditure in tertiary public institutions (%);UIS.XSPENDP.56.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;All staff compensation as % of total expenditure in upper secondary public institutions (%);UIS.XSPENDP.3.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Capital expenditure as % of total expenditure in lower secondary public institutions (%);UIS.XSPENDP.2.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Capital expenditure as % of total expenditure in primary public institutions (%);UIS.XSPENDP.1.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Capital expenditure as % of total expenditure in public institutions (%);UIS.XSPENDP.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Capital expenditure as % of total expenditure in secondary public institutions (%);UIS.XSPENDP.23.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Capital expenditure as % of total expenditure in tertiary public institutions (%);UIS.XSPENDP.56.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Capital expenditure as % of total expenditure in upper-secondary public institutions (%);UIS.XSPENDP.3.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Current expenditure other than staff compensation as % of total expenditure in lower secondary public institutions (%);UIS.XSPENDP.2.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Current expenditure other than staff compensation as % of total expenditure in primary public institutions (%);UIS.XSPENDP.1.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Current expenditure other than staff compensation as % of total expenditure in public institutions (%);UIS.XSPENDP.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Current expenditure other than staff compensation as % of total expenditure in secondary public institutions (%);UIS.XSPENDP.23.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Current expenditure other than staff compensation as % of total expenditure in tertiary public institutions (%);UIS.XSPENDP.56.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Current expenditure other than staff compensation as % of total expenditure in upper secondary public institutions (%);UIS.XSPENDP.3.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Elderly illiterate population, 65+ years, both sexes (number);UIS.LP.AG65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Elderly literacy rate, population 65+ years, both sexes (%);UIS.LR.AG65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Enrolment in lower secondary education, both sexes (number);UIS.E.2;23324254.0;23583434.0;23596468.0;24165486.0;24042866.0;23499384.0;23313474.0;22802172.0;22200070.0;21954420.0;21827838.0;21692944.0;21367772.0;21085512.0;21012406.0
European Union;Enrolment in lower secondary education, private institutions, both sexes (number);UIS.E.2.PR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Enrolment in lower secondary education, public institutions, both sexes (number);UIS.E.2.PU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Enrolment in primary education, both sexes (number);SE.PRM.ENRL;31200420.0;30696080.0;30143996.0;29574686.0;29139568.0;28987464.0;28806654.0;28486596.0;28336438.0;28202768.0;27983578.0;27854184.0;27822160.0;27876802.0;28416952.0
European Union;Enrolment in primary education, private institutions, both sexes (number);UIS.E.1.PR;3345472.75;3270753.0;3217705.75;3173679.75;3118336.75;3089666.25;3090276.25;3040813.5;3009259.25;2982913.5;2958098.0;2924370.0;2907886.0;3043171.0;3267174.0
European Union;Enrolment in primary education, public institutions, both sexes (number);UIS.E.1.PU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Enrolment in secondary education, both sexes (number);SE.SEC.ENRL;45108400.0;45255540.0;45512768.0;45686356.0;45582608.0;44236960.0;44379728.0;43560760.0;42931352.0;42619828.0;42143960.0;42089720.0;41205616.0;40618176.0;43150712.0
European Union;Enrolment in secondary education, private institutions, both sexes (number);UIS.E.23.PR;5890498.5;5979099.5;6034523.0;6223082.5;6273055.5;6147698.5;6277542.0;5976752.5;6014928.0;6166115.5;6340330.5;6582907.5;6463693.0;6844417.0;9730104.0
European Union;Enrolment in secondary education, public institutions, both sexes (number);UIS.E.23.PU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Enrolment in tertiary education, all programmes, both sexes (number);SE.TER.ENRL;15748454.0;16167083.0;16791724.0;17411080.0;18040184.0;18518770.0;18971450.0;19282392.0;19477520.0;19700860.0;19985686.0;20276534.0;20349246.0;20116176.0;19751420.0
European Union;Enrolment in tertiary education, ISCED 5 programmes, both sexes (number);UIS.E.5.B;2330160.5;2385853.0;2459423.0;2591938.0;2380351.0;2197641.25;2242264.25;2228377.75;2180457.75;2163748.75;2212299.75;2215033.75;2228577.25;2182940.75;1511518.75
European Union;Enrolment in tertiary education, ISCED 8 programmes, both sexes (number);UIS.E.8;564084.0625;569588.0625;603092.125;626828.9375;690445.625;716903.75;721719.125;721346.75;736987.6875;716553.5;737690.5;754658.3125;748734.0625;741284.875;735557.4375
European Union;Enrolment in upper secondary education, both sexes (number);UIS.E.3;21784148.0;21672106.0;21916300.0;21520868.0;21539740.0;20737574.0;21066256.0;20758588.0;20731284.0;20665408.0;20316122.0;20396780.0;19837844.0;19532664.0;22138308.0
European Union;Enrolment in upper secondary education, private institutions, both sexes (number);UIS.E.3.PR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Enrolment in upper secondary education, public institutions, both sexes (number);UIS.E.3.PU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Expenditure on education as % of total government expenditure (%);SE.XPD.TOTL.GB.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Illiterate population, 25-64 years, both sexes (number);UIS.ILLPOP.AG25T64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Internet users (per 100 people);IT.NET.USER.P2;14.5826976687145;20.556694316856802;25.2995268490593;35.139519795329;41.8228491455019;46.831964660198295;50.972085895083104;54.546314424476996;60.295278012983395;64.1891368926677;67.2146426996618;70.6308959645273;71.5580662923989;73.6993645800207;75.4976231672564
European Union;Labor force, total;SL.TLF.TOTL.IN;227255017.0;228607000.0;229113713.0;229852984.0;231925256.0;234436501.0;236541600.0;239046686.0;240792402.0;243044957.0;243769424.0;244197816.0;245034201.0;245857990.0;246197599.0
European Union;Literacy rate, population 25-64 years, both sexes (%);UIS.LR.AG25T64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Mortality rate, under-5 (per 1,000);SH.DYN.MORT;7.83261402676291;7.5420916303402805;7.25411567322217;6.985162629201;6.735007313209139;6.46119404873285;6.21232660652942;5.9786595315231;5.74184368559809;5.5181991783253;5.31943409037683;5.1133230640254;4.94677911683457;4.78699005873037;4.65598762669667
European Union;Population growth (annual %);SP.POP.GROW;0.20809584012857799;0.16332772549493801;0.243009645652606;0.274472121192204;0.37443843592331;0.40404941643996;0.3991842956233139;0.37797125030924394;0.37194745409303204;0.37836282965014295;0.29570145740409304;0.24305437706119898;0.27725714855431205;-0.0772108789804662;0.217339079992769
European Union;Prevalence of HIV, total (% of population ages 15-49);SH.DYN.AIDS.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Pupil-teacher ratio in lower secondary education (headcount basis);UIS.PTRHC.2;12.828260421752901;12.7343997955322;12.545020103454599;12.559410095214801;12.5095300674438;12.230669975280799;11.9742603302002;11.8349599838257;11.5975399017334;11.5213804244995;11.553819656372099;11.568860054016099;11.452050209045401;11.551509857177699;11.6806201934814
European Union;Pupil-teacher ratio in primary education (headcount basis);SE.PRM.ENRL.TC.ZS;14.9848299026489;14.593620300292999;14.2965402603149;14.120880126953098;14.130709648132301;14.1097002029419;13.840669631958;13.7550201416016;13.4773397445679;13.413999557495101;13.2688798904419;13.0664796829224;13.049579620361301;13.269049644470199;13.4044904708862
European Union;Pupil-teacher ratio in tertiary education (headcount basis);UIS.PTRHC.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Teachers in lower secondary education, both sexes (number);UIS.T.2;1818193.75;1851946.375;1880943.125;1924093.875;1921963.875;1921349.375;1946965.75;1926679.75;1914205.5;1905538.125;1889231.375;1875114.875;1865846.5;1825346.0;1798912.375
European Union;Teachers in primary education, both sexes (number);SE.PRM.TCHR;2082133.125;2103389.75;2108482.0;2094394.75;2062144.625;2054435.375;2081304.75;2070996.25;2102525.25;2102487.5;2108963.0;2131728.0;2132034.75;2100888.5;2119957.75
European Union;Teachers in secondary education, both sexes (number);SE.SEC.TCHR;3591571.0;3665424.5;3715635.0;3722534.25;3722893.0;3708891.5;3828408.75;3770157.75;3764143.75;3716893.0;3666727.75;3644751.0;3591623.0;3518179.75;3638734.0
European Union;Teachers in tertiary education programmes, both sexes (number);SE.TER.TCHR;1073289.375;1108983.25;1156324.5;1190233.375;1257710.375;1313649.75;1337285.5;1364064.5;1365875.375;1383177.875;1410149.0;1427241.75;1430849.875;1431435.375;1432849.75
European Union;Teachers in upper secondary education, both sexes (number);UIS.T.3;1773377.375;1813478.125;1834692.0;1798440.25;1800929.125;1787542.125;1881443.0;1843478.125;1849938.375;1811355.0;1777496.375;1769636.25;1725776.625;1692833.75;1839821.5
European Union;Unemployment, female (% of female labor force);SL.UEM.TOTL.FE.ZS;10.852056693132;10.530498027692099;9.69783636426108;9.95021007643856;9.80557251071584;9.98031479997386;9.746813945051581;8.99745596867673;7.89603638510723;7.511707034512581;8.90700898726981;9.59996548061994;9.710728192610919;10.5341626624338;10.933046822634198
European Union;Unemployment, male (% of male labor force);SL.UEM.TOTL.MA.ZS;8.60955275603073;8.1824061021725;7.86555499721694;8.33408586787633;8.38060024970987;8.50962681103225;8.312563613370699;7.591807757434701;6.59931791198331;6.53345815783371;8.98305238509742;9.637684873488189;9.54080080227923;10.444624482428301;10.890871616886999
European Union;Unemployment, total (% of total labor force);SL.UEM.TOTL.ZS;9.57082369954025;9.21420315260734;8.66498625958835;9.04532863709098;9.02365446139388;9.17315785787146;8.934755308901;8.22084995260529;7.174904901443191;6.97052549757024;8.9517642120422;9.62888316143569;9.60451242823168;10.5004106864488;10.920053622722302
European Union;Youth illiterate population, 15-24 years, both sexes (number);UIS.LP.AG15T24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
European Union;Youth literacy rate, population 15-24 years, both sexes (%);SE.ADT.1524.LT.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Heavily indebted poor countries (HIPC);All staff compensation as % of total expenditure in lower secondary public institutions (%);UIS.XSPENDP.2.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Heavily indebted poor countries (HIPC);All staff compensation as % of total expenditure in primary public institutions (%);UIS.XSPENDP.1.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
